"","geocod","geodsg","valor","municip","ars","nuts3","aces2","nuts1","nuts2","cod_geo_nuts2002","year","aggregation"
"578","1500806","Lagoa",100.33,"Lagoa","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500806","2005","NUTSIII"
"579","1500807","Lagos",124.29,"Lagos","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500807","2005","NUTSIII"
"580","1500808","Loulé",122.98,"Loulé","Algarve","Algarve","ACeS Central","Continente","Algarve","1500808","2005","NUTSIII"
"581","1500809","Monchique",56.22,"Monchique","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500809","2005","NUTSIII"
"582","1500810","Olhão",93.65,"Olhão","Algarve","Algarve","ACeS Central","Continente","Algarve","1500810","2005","NUTSIII"
"583","1500811","Portimão",124.36,"Portimão","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500811","2005","NUTSIII"
"584","1500812","São Brás de Alportel",84.53,"São Brás de Alportel","Algarve","Algarve","ACeS Central","Continente","Algarve","1500812","2005","NUTSIII"
"585","1500813","Silves",84.3,"Silves","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500813","2005","NUTSIII"
"586","1500814","Tavira",93.7,"Tavira","Algarve","Algarve","ACeS Sotavento","Continente","Algarve","1500814","2005","NUTSIII"
"587","1500815","Vila do Bispo",75.32,"Vila do Bispo","Algarve","Algarve","ACeS Barlavento","Continente","Algarve","1500815","2005","NUTSIII"
"588","1500816","Vila Real de Santo António",106.52,"Vila Real de Santo António","Algarve","Algarve","ACeS Sotavento","Continente","Algarve","1500816","2005","NUTSIII"
"589","2004301","Angra do Heroísmo",86.57,"Angra do Heroísmo","Açores","Região Autónoma dos Açores","USI Terceira","Região Autónoma dos Açores","Região Autónoma dos Açores","2004301","2005","NUTSIII"
"590","2004501","Calheta",73.62,"Calheta [R.A. Açores]","Açores","Região Autónoma dos Açores","USI São Jorge","Região Autónoma dos Açores","Região Autónoma dos Açores","2004501","2005","NUTSIII"
"591","2004901","Corvo",49.72,"Corvo","Açores","Região Autónoma dos Açores","USI Corvo","Região Autónoma dos Açores","Região Autónoma dos Açores","2004901","2005","NUTSIII"
"592","2004701","Horta",86.46,"Horta","Açores","Região Autónoma dos Açores","USI Faial","Região Autónoma dos Açores","Região Autónoma dos Açores","2004701","2005","NUTSIII"
"593","2004201","Lagoa",68.45,"Lagoa [R.A. Açores]","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004201","2005","NUTSIII"
"594","2004801","Lajes das Flores",56.19,"Lajes das Flores","Açores","Região Autónoma dos Açores","USI Flores","Região Autónoma dos Açores","Região Autónoma dos Açores","2004801","2005","NUTSIII"
"595","2004601","Lajes do Pico",60.37,"Lajes do Pico","Açores","Região Autónoma dos Açores","USI Pico","Região Autónoma dos Açores","Região Autónoma dos Açores","2004601","2005","NUTSIII"
"596","2004602","Madalena",70.96,"Madalena","Açores","Região Autónoma dos Açores","USI Pico","Região Autónoma dos Açores","Região Autónoma dos Açores","2004602","2005","NUTSIII"
"597","2004202","Nordeste",48.52,"Nordeste","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004202","2005","NUTSIII"
"598","2004203","Ponta Delgada",109.54,"Ponta Delgada","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004203","2005","NUTSIII"
"599","2004204","Povoação",52.48,"Povoação","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004204","2005","NUTSIII"
"600","2004205","Ribeira Grande",63.68,"Ribeira Grande","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004205","2005","NUTSIII"
"601","2004401","Santa Cruz da Graciosa",58.35,"Santa Cruz da Graciosa","Açores","Região Autónoma dos Açores","USI Graciosa","Região Autónoma dos Açores","Região Autónoma dos Açores","2004401","2005","NUTSIII"
"602","2004802","Santa Cruz das Flores",71.73,"Santa Cruz das Flores","Açores","Região Autónoma dos Açores","USI Flores","Região Autónoma dos Açores","Região Autónoma dos Açores","2004802","2005","NUTSIII"
"603","2004603","São Roque do Pico",64.59,"São Roque do Pico","Açores","Região Autónoma dos Açores","USI Pico","Região Autónoma dos Açores","Região Autónoma dos Açores","2004603","2005","NUTSIII"
"604","2004502","Velas",63.49,"Velas","Açores","Região Autónoma dos Açores","USI São Jorge","Região Autónoma dos Açores","Região Autónoma dos Açores","2004502","2005","NUTSIII"
"605","2004302","Vila da Praia da Vitória",77.11,"Vila da Praia da Vitória","Açores","Região Autónoma dos Açores","USI Terceira","Região Autónoma dos Açores","Região Autónoma dos Açores","2004302","2005","NUTSIII"
"606","2004101","Vila do Porto",80.55,"Vila do Porto","Açores","Região Autónoma dos Açores","USI Santa Maria","Região Autónoma dos Açores","Região Autónoma dos Açores","2004101","2005","NUTSIII"
"607","2004206","Vila Franca do Campo",55.89,"Vila Franca do Campo","Açores","Região Autónoma dos Açores","USI São Miguel","Região Autónoma dos Açores","Região Autónoma dos Açores","2004206","2005","NUTSIII"
"608","3003101","Calheta",57.95,"Calheta [R.A. Madeira]","Madeira","Região Autónoma da Madeira","ACeS Madeira Oeste","Região Autónoma da Madeira","Região Autónoma da Madeira","3003101","2005","NUTSIII"
"609","3003102","Câmara de Lobos",54.4,"Câmara de Lobos","Madeira","Região Autónoma da Madeira","ACeS Madeira Oeste","Região Autónoma da Madeira","Região Autónoma da Madeira","3003102","2005","NUTSIII"
"610","3003103","Funchal",134.27,"Funchal","Madeira","Região Autónoma da Madeira","ACeS Funchal","Região Autónoma da Madeira","Região Autónoma da Madeira","3003103","2005","NUTSIII"
"611","3003104","Machico",67.95,"Machico","Madeira","Região Autónoma da Madeira","ACeS Madeira Este","Região Autónoma da Madeira","Região Autónoma da Madeira","3003104","2005","NUTSIII"
"612","3003105","Ponta do Sol",58.13,"Ponta do Sol","Madeira","Região Autónoma da Madeira","ACeS Madeira Oeste","Região Autónoma da Madeira","Região Autónoma da Madeira","3003105","2005","NUTSIII"
"613","3003106","Porto Moniz",53.69,"Porto Moniz","Madeira","Região Autónoma da Madeira","ACeS Madeira Oeste","Região Autónoma da Madeira","Região Autónoma da Madeira","3003106","2005","NUTSIII"
"614","3003201","Porto Santo",124.09,"Porto Santo","Madeira","Região Autónoma da Madeira","ACeS Porto Santo","Região Autónoma da Madeira","Região Autónoma da Madeira","3003201","2005","NUTSIII"
"615","3003107","Ribeira Brava",67.99,"Ribeira Brava","Madeira","Região Autónoma da Madeira","ACeS Madeira Oeste","Região Autónoma da Madeira","Região Autónoma da Madeira","3003107","2005","NUTSIII"
"616","3003108","Santa Cruz",99.22,"Santa Cruz","Madeira","Região Autónoma da Madeira","ACeS Madeira Este","Região Autónoma da Madeira","Região Autónoma da Madeira","3003108","2005","NUTSIII"
"617","3003109","Santana",51.2,"Santana","Madeira","Região Autónoma da Madeira","ACeS Madeira Este","Região Autónoma da Madeira","Região Autónoma da Madeira","3003109","2005","NUTSIII"
"618","3003110","São Vicente",55.63,"São Vicente","Madeira","Região Autónoma da Madeira","ACeS Madeira Oeste","Região Autónoma da Madeira","Região Autónoma da Madeira","3003110","2005","NUTSIII"
"619","1111601","Arcos de Valdevez",52.41,"Arcos de Valdevez","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111601","2007","NUTSIII"
"620","1111601","Arcos de Valdevez",52.41,"Arcos de Valdevez","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111601","2007","NUTSIII"
"621","1111602","Caminha",77.41,"Caminha","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111602","2007","NUTSIII"
"622","1111603","Melgaço",55.25,"Melgaço","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111603","2007","NUTSIII"
"623","1111604","Monção",60.89,"Monção","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111604","2007","NUTSIII"
"624","1111605","Paredes de Coura",54.92,"Paredes de Coura","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111605","2007","NUTSIII"
"625","1111606","Ponte da Barca",50.95,"Ponte da Barca","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111606","2007","NUTSIII"
"626","1111607","Ponte de Lima",58.48,"Ponte de Lima","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111607","2007","NUTSIII"
"627","1111608","Valença",76.16,"Valença","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111608","2007","NUTSIII"
"628","1111609","Viana do Castelo",88.35,"Viana do Castelo","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111609","2007","NUTSIII"
"629","1111610","Vila Nova de Cerveira",77.76,"Vila Nova de Cerveira","Norte","Alto Minho","ULS Alto Minho","Continente","Norte","1111610","2007","NUTSIII"
"630","1120301","Amares",57.72,"Amares","Norte","Cávado","ACeS Gerês/Cabreira","Continente","Norte","1120301","2007","NUTSIII"
"631","1120302","Barcelos",67.25,"Barcelos","Norte","Cávado","ACeS Barcelos/Esposende","Continente","Norte","1120302","2007","NUTSIII"
"632","1120303","Braga",105.44,"Braga","Norte","Cávado","ACeS Braga","Continente","Norte","1120303","2007","NUTSIII"
"633","1120306","Esposende",78.15,"Esposende","Norte","Cávado","ACeS Barcelos/Esposende","Continente","Norte","1120306","2007","NUTSIII"
"634","1120310","Terras de Bouro",51.13,"Terras de Bouro","Norte","Cávado","ACeS Gerês/Cabreira","Continente","Norte","1120310","2007","NUTSIII"
"635","1120313","Vila Verde",55.55,"Vila Verde","Norte","Cávado","ACeS Gerês/Cabreira","Continente","Norte","1120313","2007","NUTSIII"
"636","1190304","Cabeceiras de Basto",51.83,"Cabeceiras de Basto","Norte","Ave","ACeS Guimarães/Vizela/Terras de Basto","Continente","Norte","1150304","2007","NUTSIII"
"637","1190307","Fafe",63.73,"Fafe","Norte","Ave","ACeS Guimarães/Vizela/Terras de Basto","Continente","Norte","1130307","2007","NUTSIII"
"638","1190308","Guimarães",78.92,"Guimarães","Norte","Ave","ACeS Guimarães/Vizela/Terras de Basto","Continente","Norte","1130308","2007","NUTSIII"
"639","1191705","Mondim de Basto",49.26,"Mondim de Basto","Norte","Ave","ACeS Guimarães/Vizela/Terras de Basto","Continente","Norte","1151705","2007","NUTSIII"
"640","1190309","Póvoa de Lanhoso",56.44,"Póvoa de Lanhoso","Norte","Ave","ACeS Gerês/Cabreira","Continente","Norte","1130309","2007","NUTSIII"
"641","1190311","Vieira do Minho",51.63,"Vieira do Minho","Norte","Ave","ACeS Gerês/Cabreira","Continente","Norte","1130311","2007","NUTSIII"
"642","1190312","Vila Nova de Famalicão",81.23,"Vila Nova de Famalicão","Norte","Ave","ACeS Famalicão","Continente","Norte","1130312","2007","NUTSIII"
"643","1190314","Vizela",65.17,"Vizela","Norte","Ave","ACeS Guimarães/Vizela/Terras de Basto","Continente","Norte","1130314","2007","NUTSIII"
"644","11A0104","Arouca",57.1,"Arouca","Norte","Área Metropolitana do Porto","ACeS Feira/Arouca","Continente","Norte","1160104","2007","NUTSIII"
"645","11A0107","Espinho",110.53,"Espinho","Norte","Área Metropolitana do Porto","ACeS Gaia e Espinho/Gaia","Continente","Norte","1140107","2007","NUTSIII"
"646","11A1304","Gondomar",83.8,"Gondomar","Norte","Área Metropolitana do Porto","ACeS Gondomar","Continente","Norte","1141304","2007","NUTSIII"
"647","11A1306","Maia",115.23,"Maia","Norte","Área Metropolitana do Porto","ACeS Maia/Valongo","Continente","Norte","1141306","2007","NUTSIII"
"648","11A1308","Matosinhos",127.88,"Matosinhos","Norte","Área Metropolitana do Porto","ULS Matosinhos","Continente","Norte","1141308","2007","NUTSIII"
"649","11A0113","Oliveira de Azeméis",75.01,"Oliveira de Azeméis","Norte","Área Metropolitana do Porto","ACeS Aveiro Norte","Continente","Norte","1160113","2007","NUTSIII"
"650","11A1310","Paredes",66.34,"Paredes","Norte","Área Metropolitana do Porto","ACeS Vale do Sousa Sul","Continente","Norte","1151310","2007","NUTSIII"
"651","11A1312","Porto",170.5,"Porto","Norte","Área Metropolitana do Porto","ACeS Porto Ocidental e Porto Oriental","Continente","Norte","1141312","2007","NUTSIII"
"652","11A1313","Póvoa de Varzim",87.78,"Póvoa de Varzim","Norte","Área Metropolitana do Porto","ACeS Póvoa de Varzim/Vila do Conde","Continente","Norte","1141313","2007","NUTSIII"
"653","11A0109","Santa Maria da Feira",79.35,"Santa Maria da Feira","Norte","Área Metropolitana do Porto","ACeS Feira/Arouca","Continente","Norte","1160109","2007","NUTSIII"
"654","11A1314","Santo Tirso",77.69,"Santo Tirso","Norte","Área Metropolitana do Porto","ACeS Santo Tirso/Trofa","Continente","Norte","1131314","2007","NUTSIII"
"655","11A0116","São João da Madeira",131.69,"São João da Madeira","Norte","Área Metropolitana do Porto","ACeS Aveiro Norte","Continente","Norte","1160116","2007","NUTSIII"
"656","11A1318","Trofa",80.03,"Trofa","Norte","Área Metropolitana do Porto","ACeS Santo Tirso/Trofa","Continente","Norte","1131318","2007","NUTSIII"
"657","11A0119","Vale de Cambra",72.56,"Vale de Cambra","Norte","Área Metropolitana do Porto","ACeS Aveiro Norte","Continente","Norte","1160119","2007","NUTSIII"
"658","11A1315","Valongo",83.08,"Valongo","Norte","Área Metropolitana do Porto","ACeS Maia/Valongo","Continente","Norte","1141315","2007","NUTSIII"
"659","11A1316","Vila do Conde",96.71,"Vila do Conde","Norte","Área Metropolitana do Porto","ACeS Póvoa de Varzim/Vila do Conde","Continente","Norte","1141316","2007","NUTSIII"
"660","11A1317","Vila Nova de Gaia",100.4,"Vila Nova de Gaia","Norte","Área Metropolitana do Porto","ACeS Gaia e Espinho/Gaia","Continente","Norte","1141317","2007","NUTSIII"
"661","11B1702","Boticas",48.74,"Boticas","Norte","Alto Tâmega","ACeS Alto Tâmega e Barroso","Continente","Norte","1181702","2007","NUTSIII"
"662","11B1703","Chaves",73.65,"Chaves","Norte","Alto Tâmega","ACeS Alto Tâmega e Barroso","Continente","Norte","1181703","2007","NUTSIII"
"663","11B1706","Montalegre",49.06,"Montalegre","Norte","Alto Tâmega","ACeS Alto Tâmega e Barroso","Continente","Norte","1181706","2007","NUTSIII"
"664","11B1709","Ribeira de Pena",46.34,"Ribeira de Pena","Norte","Alto Tâmega","ACeS Alto Tâmega e Barroso","Continente","Norte","1151709","2007","NUTSIII"
"665","11B1712","Valpaços",48.29,"Valpaços","Norte","Alto Tâmega","ACeS Alto Tâmega e Barroso","Continente","Norte","1181712","2007","NUTSIII"
"666","11B1713","Vila Pouca de Aguiar",52.46,"Vila Pouca de Aguiar","Norte","Alto Tâmega","ACeS Alto Tâmega e Barroso","Continente","Norte","1181713","2007","NUTSIII"
"667","11C1301","Amarante",61.55,"Amarante","Norte","Tâmega e Sousa","ACeS Baixo Tâmega","Continente","Norte","1151301","2007","NUTSIII"
"668","11C1302","Baião",50.45,"Baião","Norte","Tâmega e Sousa","ACeS Baixo Tâmega","Continente","Norte","1151302","2007","NUTSIII"
"669","11C0106","Castelo de Paiva",54.29,"Castelo de Paiva","Norte","Tâmega e Sousa","ACeS Vale do Sousa Sul","Continente","Norte","1150106","2007","NUTSIII"
"670","11C0305","Celorico de Basto",47.55,"Celorico de Basto","Norte","Tâmega e Sousa","ACeS Baixo Tâmega","Continente","Norte","1150305","2007","NUTSIII"
"671","11C1804","Cinfães",49.3,"Cinfães","Norte","Tâmega e Sousa","ACeS Baixo Tâmega","Continente","Norte","1151804","2007","NUTSIII"
"672","11C1303","Felgueiras",66.34,"Felgueiras","Norte","Tâmega e Sousa","ACeS Vale do Sousa Norte","Continente","Norte","1151303","2007","NUTSIII"
"673","11C1305","Lousada",59.11,"Lousada","Norte","Tâmega e Sousa","ACeS Vale do Sousa Norte","Continente","Norte","1151305","2007","NUTSIII"
"674","11C1307","Marco de Canaveses",61.56,"Marco de Canaveses","Norte","Tâmega e Sousa","ACeS Baixo Tâmega","Continente","Norte","1151307","2007","NUTSIII"
"675","11C1309","Paços de Ferreira",66.29,"Paços de Ferreira","Norte","Tâmega e Sousa","ACeS Vale do Sousa Norte","Continente","Norte","1151309","2007","NUTSIII"
"676","11C1311","Penafiel",67.9,"Penafiel","Norte","Tâmega e Sousa","ACeS Vale do Sousa Sul","Continente","Norte","1151311","2007","NUTSIII"
"677","11C1813","Resende",47.95,"Resende","Norte","Tâmega e Sousa","ACeS Baixo Tâmega","Continente","Norte","1151813","2007","NUTSIII"
"678","11D1701","Alijó",51.26,"Alijó","Norte","Douro","ACeS Marão e Douro Norte","Continente","Norte","1171701","2007","NUTSIII"
"679","11D1801","Armamar",49.83,"Armamar","Norte","Douro","ACeS Douro Sul","Continente","Norte","1171801","2007","NUTSIII"
"680","11D0403","Carrazeda de Ansiães",47.64,"Carrazeda de Ansiães","Norte","Douro","ULS Nordeste","Continente","Norte","1170403","2007","NUTSIII"
"681","11D0404","Freixo de Espada à Cinta",53.52,"Freixo de Espada à Cinta","Norte","Douro","ULS Nordeste","Continente","Norte","1170404","2007","NUTSIII"
"682","11D1805","Lamego",77.64,"Lamego","Norte","Douro","ACeS Douro Sul","Continente","Norte","1171805","2007","NUTSIII"
"683","11D1704","Mesão Frio",55.93,"Mesão Frio","Norte","Douro","ACeS Marão e Douro Norte","Continente","Norte","1171704","2007","NUTSIII"
"684","11D1807","Moimenta da Beira",54.03,"Moimenta da Beira","Norte","Douro","ACeS Douro Sul","Continente","Norte","1171807","2007","NUTSIII"
"685","11D1707","Murça",52.23,"Murça","Norte","Douro","ACeS Marão e Douro Norte","Continente","Norte","1181707","2007","NUTSIII"
"686","11D1812","Penedono",47.71,"Penedono","Norte","Douro","ACeS Douro Sul","Continente","Norte","1171812","2007","NUTSIII"
"687","11D1708","Peso da Régua",76.68,"Peso da Régua","Norte","Douro","ACeS Marão e Douro Norte","Continente","Norte","1171708","2007","NUTSIII"
"688","11D1710","Sabrosa",52.3,"Sabrosa","Norte","Douro","ACeS Marão e Douro Norte","Continente","Norte","1171710","2007","NUTSIII"
"689","11D1711","Santa Marta de Penaguião",49.74,"Santa Marta de Penaguião","Norte","Douro","ACeS Marão e Douro Norte","Continente","Norte","1171711","2007","NUTSIII"
"690","11D1815","São João da Pesqueira",55.05,"São João da Pesqueira","Norte","Douro","ACeS Douro Sul","Continente","Norte","1171815","2007","NUTSIII"
"691","11D1818","Sernancelhe",46.95,"Sernancelhe","Norte","Douro","ACeS Douro Sul","Continente","Norte","1171818","2007","NUTSIII"
"692","11D1819","Tabuaço",47.75,"Tabuaço","Norte","Douro","ACeS Douro Sul","Continente","Norte","1171819","2007","NUTSIII"
