geocod,geodsg,dim_3,dim_3_t,dim_4,dim_4_t,valor
1602,Caminha,2,M,48,47 anos,107
1602,Caminha,T,HM,92,91 anos,50
1602,Caminha,T,HM,19,18 anos,153
1602,Caminha,T,HM,47,46 anos,231
1602,Caminha,T,HM,48,47 anos,195
1602,Caminha,T,HM,49,48 anos,226
1602,Caminha,T,HM,6,5 anos,125
1602,Caminha,T,HM,33,32 anos,154
1602,Caminha,T,HM,94,93 anos,30
1602,Caminha,T,HM,73,72 anos,215
1602,Caminha,T,HM,64,63 anos,239
1602,Caminha,T,HM,37,36 anos,189
1602,Caminha,T,HM,57,56 anos,236
1602,Caminha,1,H,56,55 anos,94
1602,Caminha,1,H,54,53 anos,93
1602,Caminha,1,H,25,24 anos,72
1602,Caminha,1,H,99,98 anos,2
1602,Caminha,1,H,89,88 anos,25
1602,Caminha,1,H,44,43 anos,108
1602,Caminha,1,H,32,31 anos,74
1602,Caminha,1,H,73,72 anos,90
1602,Caminha,1,H,94,93 anos,6
1602,Caminha,1,H,19,18 anos,77
1602,Caminha,1,H,57,56 anos,110
1602,Caminha,1,H,12,11 anos,65
1602,Caminha,1,H,92,91 anos,10
1602,Caminha,1,H,95,94 anos,6
1602,Caminha,1,H,64,63 anos,113
1602,Caminha,1,H,11,10 anos,63
1602,Caminha,2,M,55,54 anos,126
1602,Caminha,2,M,5,4 anos,43
1602,Caminha,2,M,31,30 anos,69
1602,Caminha,2,M,8,7 anos,64
1602,Caminha,2,M,19,18 anos,76
1602,Caminha,2,M,60,59 anos,133
1602,Caminha,2,M,26,25 anos,74
1602,Caminha,2,M,4,3 anos,51
1602,Caminha,2,M,27,26 anos,64
1602,Caminha,2,M,1,Menos de 1 ano,38
1602,Caminha,T,HM,72,71 anos,229
1602,Caminha,T,HM,55,54 anos,237
1602,Caminha,T,HM,69,68 anos,224
1602,Caminha,T,HM,63,62 anos,252
1602,Caminha,T,HM,14,13 anos,136
1602,Caminha,T,HM,78,77 anos,190
1602,Caminha,T,HM,51,50 anos,208
1602,Caminha,T,HM,23,22 anos,139
1602,Caminha,T,HM,40,39 anos,202
1602,Caminha,T,HM,10,9 anos,96
1602,Caminha,T,HM,11,10 anos,128
1602,Caminha,T,HM,97,96 anos,21
1602,Caminha,T,HM,22,21 anos,153
1602,Caminha,T,HM,52,51 anos,239
1602,Caminha,T,HM,66,65 anos,259
