geocod,geodsg,dim_3_t,85 e mais anos,0 - 4 anos,20 - 24 anos,25 - 29 anos,15 - 19 anos,40 - 44 anos,5 - 9 anos,70 - 74 anos,45 - 49 anos,56 - 59 anos,10 - 14 anos,35 - 39 anos,60 - 65 anos,50 - 55 anos,65 - 69 anos,Total,30 - 34 anos,81 - 85 anos,75 - 80 anos,<1 ano,cod_geo,nivel_geo,cod_dicofre11,dicofre11_2,cod_nuts3,nuts3,cod_nuts2,nuts2,cod_nuts1,nuts1,cod_pais,pais,cod_tot,tot,cod_geo_nuts2002,cod_aces,aces1,aces2,cod_ars,ars
0906,Gouveia,M,589,129,258,206,206,370,171,542,354,470,229,242,558,406,540,6517,213,467,534,33,16J0906,4,'0906,906,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1670906,209,GUARDA,ULS Guarda,12,Centro
0906,Gouveia,HM,881,245,522,414,455,707,353,1028,693,918,456,487,1026,786,1073,12222,427,776,911,64,16J0906,4,'0906,906,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1670906,209,GUARDA,ULS Guarda,12,Centro
0907,Guarda,H,557,573,1096,985,1028,1391,688,1050,1422,1503,880,1154,1497,1471,1274,19118,943,660,825,121,16J0907,4,'0907,907,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680907,209,GUARDA,ULS Guarda,12,Centro
0907,Guarda,M,1223,525,1104,886,928,1471,758,1254,1515,1665,810,1218,1640,1610,1342,20999,970,889,1060,131,16J0907,4,'0907,907,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680907,209,GUARDA,ULS Guarda,12,Centro
0907,Guarda,HM,1780,1098,2200,1871,1956,2862,1446,2304,2937,3168,1690,2372,3137,3081,2616,40117,1913,1549,1885,252,16J0907,4,'0907,907,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680907,209,GUARDA,ULS Guarda,12,Centro
0908,Manteigas,HM,150,48,129,125,111,153,66,246,160,224,76,125,286,181,303,2909,101,189,212,24,16J0908,4,'0908,908,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680908,209,GUARDA,ULS Guarda,12,Centro
0908,Manteigas,H,44,23,57,57,55,79,33,116,80,111,35,68,136,85,145,1355,52,72,97,10,16J0908,4,'0908,908,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680908,209,GUARDA,ULS Guarda,12,Centro
0908,Manteigas,M,106,25,72,68,56,74,33,130,80,113,41,57,150,96,158,1554,49,117,115,14,16J0908,4,'0908,908,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680908,209,GUARDA,ULS Guarda,12,Centro
0909,Mêda,H,113,61,105,74,92,112,62,166,132,196,64,113,182,131,198,2199,99,114,177,8,16J0909,4,'0909,909,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680909,209,GUARDA,ULS Guarda,12,Centro
0909,Mêda,M,216,47,78,80,83,127,60,195,139,200,83,111,198,128,203,2431,80,167,228,8,16J0909,4,'0909,909,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680909,209,GUARDA,ULS Guarda,12,Centro
0909,Mêda,HM,329,108,183,154,175,239,122,361,271,396,147,224,380,259,401,4630,179,281,405,16,16J0909,4,'0909,909,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680909,209,GUARDA,ULS Guarda,12,Centro
0910,Pinhel,H,213,60,170,137,178,223,114,299,243,322,147,195,320,275,334,3879,124,243,268,14,16J0910,4,'0910,910,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680910,209,GUARDA,ULS Guarda,12,Centro
0910,Pinhel,M,378,86,162,134,159,213,95,383,234,320,105,162,368,263,352,4213,135,311,343,10,16J0910,4,'0910,910,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680910,209,GUARDA,ULS Guarda,12,Centro
0910,Pinhel,HM,591,146,332,271,337,436,209,682,477,642,252,357,688,538,686,8092,259,554,611,24,16J0910,4,'0910,910,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680910,209,GUARDA,ULS Guarda,12,Centro
0911,Sabugal,H,414,98,192,176,176,255,145,478,282,387,134,258,515,339,492,5327,186,364,411,25,16J0911,4,'0911,911,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680911,209,GUARDA,ULS Guarda,12,Centro
0911,Sabugal,M,787,111,190,173,172,233,129,511,258,399,155,221,453,343,522,5953,188,517,577,14,16J0911,4,'0911,911,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680911,209,GUARDA,ULS Guarda,12,Centro
0911,Sabugal,HM,1201,209,382,349,348,488,274,989,540,786,289,479,968,682,1014,11280,374,881,988,39,16J0911,4,'0911,911,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680911,209,GUARDA,ULS Guarda,12,Centro
0912,Seia,H,408,272,476,406,449,630,350,840,663,800,383,515,847,730,912,10296,438,501,621,55,16J0912,4,'0912,912,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1670912,209,GUARDA,ULS Guarda,12,Centro
0912,Seia,M,828,239,465,395,406,668,351,908,724,893,387,569,952,743,1008,11459,409,667,807,40,16J0912,4,'0912,912,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1670912,209,GUARDA,ULS Guarda,12,Centro
0912,Seia,HM,1236,511,941,801,855,1298,701,1748,1387,1693,770,1084,1799,1473,1920,21755,847,1168,1428,95,16J0912,4,'0912,912,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1670912,209,GUARDA,ULS Guarda,12,Centro
0913,Trancoso,H,195,85,168,150,183,253,117,300,276,298,165,202,349,268,307,3980,163,227,247,27,16J0913,4,'0913,913,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680913,209,GUARDA,ULS Guarda,12,Centro
0913,Trancoso,M,367,90,173,141,153,264,119,346,253,343,127,194,349,293,369,4433,162,314,362,14,16J0913,4,'0913,913,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680913,209,GUARDA,ULS Guarda,12,Centro
0913,Trancoso,HM,562,175,341,291,336,517,236,646,529,641,292,396,698,561,676,8413,325,541,609,41,16J0913,4,'0913,913,'16J,Beiras e Serra da Estrela,'16,Centro,'1,Continente,PT,Portugal,TRUE,Total,1680913,209,GUARDA,ULS Guarda,12,Centro
1502,Alcochete,H,146,358,530,440,629,793,520,422,940,591,613,556,469,759,412,9204,437,203,317,69,1701502,4,'1502,1502,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721502,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1502,Alcochete,M,278,323,520,411,590,897,529,500,999,647,649,612,526,777,466,9939,481,269,394,71,1701502,4,'1502,1502,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721502,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1502,Alcochete,HM,424,681,1050,851,1219,1690,1049,922,1939,1238,1262,1168,995,1536,878,19143,918,472,711,140,1701502,4,'1502,1502,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721502,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1503,Almada,H,2117,3104,4891,4627,4696,6125,4134,4500,6449,5267,4600,5391,5033,5606,4901,83208,4811,2631,3672,653,1701503,4,'1503,1503,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721503,309,ALMADA-SEIXAL,ACeS Almada/Seixal,13,Lisboa e Vale do Tejo
1503,Almada,M,4095,2941,4740,4869,4354,6867,3762,5749,7150,6384,4350,5704,6386,6251,5886,94030,5233,3820,4814,675,1701503,4,'1503,1503,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721503,309,ALMADA-SEIXAL,ACeS Almada/Seixal,13,Lisboa e Vale do Tejo
1503,Almada,HM,6212,6045,9631,9496,9050,12992,7896,10249,13599,11651,8950,11095,11419,11857,10787,177238,10044,6451,8486,1328,1701503,4,'1503,1503,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721503,309,ALMADA-SEIXAL,ACeS Almada/Seixal,13,Lisboa e Vale do Tejo
1115,Amadora,H,1704,3312,4762,5369,4297,5842,3997,4090,5788,4576,4240,5593,4527,5034,4222,79393,5627,2265,3311,837,1701115,4,'1115,1115,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711115,305,AMADORA,ACeS Amadora,13,Lisboa e Vale do Tejo
1115,Amadora,M,3264,3252,4855,5687,4144,6654,3885,5590,6548,5926,4103,6187,5860,5917,5533,92061,5823,3438,4670,725,1701115,4,'1115,1115,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711115,305,AMADORA,ACeS Amadora,13,Lisboa e Vale do Tejo
1115,Amadora,HM,4968,6564,9617,11056,8441,12496,7882,9680,12336,10502,8343,11780,10387,10951,9755,171454,11450,5703,7981,1562,1701115,4,'1115,1115,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711115,305,AMADORA,ACeS Amadora,13,Lisboa e Vale do Tejo
1504,Barreiro,H,847,1281,2024,2012,2099,2720,1778,2287,3029,2249,1930,2255,2124,2394,2045,36702,2082,1321,1935,290,1701504,4,'1504,1504,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721504,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1504,Barreiro,M,1539,1227,2042,2105,2038,3045,1620,3056,3274,2621,1894,2381,2624,2768,2761,41643,2111,1743,2491,303,1701504,4,'1504,1504,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721504,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1504,Barreiro,HM,2386,2508,4066,4117,4137,5765,3398,5343,6303,4870,3824,4636,4748,5162,4806,78345,4193,3064,4426,593,1701504,4,'1504,1504,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721504,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1105,Cascais,H,2245,3643,5868,5280,6239,7397,5464,5347,8274,6708,6144,5811,5951,7271,5533,99766,4947,2815,4073,756,1701105,4,'1105,1105,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711105,304,CASCAIS,ACeS Cascais,13,Lisboa e Vale do Tejo
1105,Cascais,M,4703,3473,5564,4880,5844,8938,4976,6980,9663,8149,5847,6663,7409,8444,7223,114358,5326,4077,5465,734,1701105,4,'1105,1105,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711105,304,CASCAIS,ACeS Cascais,13,Lisboa e Vale do Tejo
1105,Cascais,HM,6948,7116,11432,10160,12083,16335,10440,12327,17937,14857,11991,12474,13360,15715,12756,214124,10273,6892,9538,1490,1701105,4,'1105,1105,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711105,304,CASCAIS,ACeS Cascais,13,Lisboa e Vale do Tejo
1106,Lisboa,HM,23691,18714,29685,37296,25384,39853,23282,29310,39320,33528,24636,37285,31240,35070,29583,545796,38147,20564,24620,4588,1701106,4,'1106,1106,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711106,301,LISBOA NORTE + LISBOA CENTRAL,ACeS Lisboa Norte + Lisboa Central,13,Lisboa e Vale do Tejo
1106,Lisboa,M,16702,9044,14723,18693,12552,20394,11296,17142,20450,18097,11885,18571,17544,18682,16786,291617,18844,13053,14882,2277,1701106,4,'1106,1106,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711106,301,LISBOA NORTE + LISBOA CENTRAL,ACeS Lisboa Norte + Lisboa Central,13,Lisboa e Vale do Tejo
1106,Lisboa,H,6989,9670,14962,18603,12832,19459,11986,12168,18870,15431,12751,18714,13696,16388,12797,254179,19303,7511,9738,2311,1701106,4,'1106,1106,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711106,301,LISBOA NORTE + LISBOA CENTRAL,ACeS Lisboa Norte + Lisboa Central,13,Lisboa e Vale do Tejo
1107,Loures,H,1866,3993,5569,5679,5494,7227,5056,4972,7146,5703,5338,6506,5412,6357,5167,95120,5928,2694,4094,919,1701107,4,'1107,1107,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711107,307,LOURES-ODIVELAS,ACeS Loures/Odivelas,13,Lisboa e Vale do Tejo
1107,Loures,M,3678,3815,5511,5874,5158,7934,4710,6326,8145,6819,4982,7097,6710,7098,6515,106470,6294,3709,5285,810,1701107,4,'1107,1107,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711107,307,LOURES-ODIVELAS,ACeS Loures/Odivelas,13,Lisboa e Vale do Tejo
1107,Loures,HM,5544,7808,11080,11553,10652,15161,9766,11298,15291,12522,10320,13603,12122,13455,11682,201590,12222,6403,9379,1729,1701107,4,'1107,1107,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711107,307,LOURES-ODIVELAS,ACeS Loures/Odivelas,13,Lisboa e Vale do Tejo
1109,Mafra,H,698,1757,2338,2002,2659,3675,2453,1738,3937,2720,2652,2839,2247,3290,1956,41916,2217,967,1405,366,1701109,4,'1109,1109,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711109,313,OESTE SUL,ACeS Oeste Sul,13,Lisboa e Vale do Tejo
1109,Mafra,M,1433,1607,2220,1982,2577,4093,2302,2077,4153,2841,2686,3286,2396,3167,2213,44599,2324,1254,1634,354,1701109,4,'1109,1109,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711109,313,OESTE SUL,ACeS Oeste Sul,13,Lisboa e Vale do Tejo
1109,Mafra,HM,2131,3364,4558,3984,5236,7768,4755,3815,8090,5561,5338,6125,4643,6457,4169,86515,4541,2221,3039,720,1701109,4,'1109,1109,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711109,313,OESTE SUL,ACeS Oeste Sul,13,Lisboa e Vale do Tejo
1506,Moita,H,519,1297,1881,1750,1904,2410,1598,1700,2488,1967,1872,1952,1909,2040,1936,31348,1783,758,1285,299,1701506,4,'1506,1506,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721506,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1506,Moita,M,1074,1185,1796,1882,1789,2604,1577,2050,2706,2279,1733,2133,2423,2362,2333,34907,1874,1250,1609,248,1701506,4,'1506,1506,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721506,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1506,Moita,HM,1593,2482,3677,3632,3693,5014,3175,3750,5194,4246,3605,4085,4332,4402,4269,66255,3657,2008,2894,547,1701506,4,'1506,1506,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721506,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1507,Montijo,H,492,1187,1511,1510,1481,2502,1554,1167,2295,1565,1655,2122,1365,1766,1259,27053,1841,619,852,310,1701507,4,'1507,1507,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721507,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1507,Montijo,M,974,1135,1391,1504,1427,2491,1424,1413,2310,1716,1484,2207,1549,1837,1527,28629,1834,908,1234,264,1701507,4,'1507,1507,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721507,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1507,Montijo,HM,1466,2322,2902,3014,2908,4993,2978,2580,4605,3281,3139,4329,2914,3603,2786,55682,3675,1527,2086,574,1701507,4,'1507,1507,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721507,310,ARCO RIBEIRINHO,ACeS Arco Ribeirinho,13,Lisboa e Vale do Tejo
1116,Odivelas,H,1168,3040,4118,4289,3657,5871,3747,3624,5435,3985,3884,5243,3788,4421,3636,69724,4547,1843,2777,651,1701116,4,'1116,1116,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711116,307,LOURES-ODIVELAS,ACeS Loures/Odivelas,13,Lisboa e Vale do Tejo
1116,Odivelas,M,2386,2938,3898,4362,3628,6372,3647,4607,6012,4855,3776,5513,4706,5063,4700,78310,5023,2581,3590,653,1701116,4,'1116,1116,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711116,307,LOURES-ODIVELAS,ACeS Loures/Odivelas,13,Lisboa e Vale do Tejo
1116,Odivelas,HM,3554,5978,8016,8651,7285,12243,7394,8231,11447,8840,7660,10756,8494,9484,8336,148034,9570,4424,6367,1304,1701116,4,'1116,1116,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711116,307,LOURES-ODIVELAS,ACeS Loures/Odivelas,13,Lisboa e Vale do Tejo
1110,Oeiras,HM,5905,5891,8655,8691,9209,13069,8045,10838,14331,10643,9036,10527,9982,11760,10166,171658,9226,5949,8390,1345,1701110,4,'1110,1110,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711110,303,LISBOA OCIDENTAL-OEIRAS,Lisboa Ocidental/Oeiras,13,Lisboa e Vale do Tejo
1110,Oeiras,H,2023,2988,4446,4351,4721,6100,4188,4622,6586,4688,4738,4996,4380,5342,4214,79581,4528,2416,3591,663,1701110,4,'1110,1110,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711110,303,LISBOA OCIDENTAL-OEIRAS,Lisboa Ocidental/Oeiras,13,Lisboa e Vale do Tejo
1110,Oeiras,M,3882,2903,4209,4340,4488,6969,3857,6216,7745,5955,4298,5531,5602,6418,5952,92077,4698,3533,4799,682,1701110,4,'1110,1110,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711110,303,LISBOA OCIDENTAL-OEIRAS,Lisboa Ocidental/Oeiras,13,Lisboa e Vale do Tejo
1508,Palmela,H,715,1155,1924,1685,2075,2741,1644,1675,2900,2192,2002,2175,2052,2369,1642,33165,1719,927,1313,260,1701508,4,'1508,1508,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721508,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1508,Palmela,M,1479,1212,1801,1653,1931,2890,1600,1926,3073,2402,1849,2250,2164,2540,1984,35687,1758,1333,1570,272,1701508,4,'1508,1508,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721508,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1508,Palmela,HM,2194,2367,3725,3338,4006,5631,3244,3601,5973,4594,3851,4425,4216,4909,3626,68852,3477,2260,2883,532,1701508,4,'1508,1508,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721508,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1510,Seixal,HM,3877,6251,9306,9051,8761,13083,8088,9510,13068,10572,8725,11032,10453,11102,10366,166507,9748,4913,7171,1430,1701510,4,'1510,1510,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721510,309,ALMADA-SEIXAL,ACeS Almada/Seixal,13,Lisboa e Vale do Tejo
1510,Seixal,H,1351,3121,4681,4390,4511,6190,4130,4378,6207,4780,4519,5183,4598,5157,4542,78624,4652,2216,3293,725,1701510,4,'1510,1510,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721510,309,ALMADA-SEIXAL,ACeS Almada/Seixal,13,Lisboa e Vale do Tejo
1510,Seixal,M,2526,3130,4625,4661,4250,6893,3958,5132,6861,5792,4206,5849,5855,5945,5824,87883,5096,2697,3878,705,1701510,4,'1510,1510,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721510,309,ALMADA-SEIXAL,ACeS Almada/Seixal,13,Lisboa e Vale do Tejo
1511,Sesimbra,H,470,1019,1438,1239,1547,2113,1325,1299,2133,1613,1427,1691,1530,1841,1417,25435,1391,668,1050,224,1701511,4,'1511,1511,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721511,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1511,Sesimbra,M,851,945,1367,1262,1408,2245,1262,1483,2360,1838,1444,1843,1663,1923,1533,26949,1424,811,1104,183,1701511,4,'1511,1511,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721511,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1511,Sesimbra,HM,1321,1964,2805,2501,2955,4358,2587,2782,4493,3451,2871,3534,3193,3764,2950,52384,2815,1479,2154,407,1701511,4,'1511,1511,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721511,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1512,Setúbal,HM,3704,4205,6743,6036,6761,9448,5658,7437,10259,7897,6734,7458,8072,8453,7682,123496,6360,3941,5729,919,1701512,4,'1512,1512,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721512,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1512,Setúbal,H,1205,2188,3426,3043,3456,4538,2885,3431,4886,3693,3457,3560,3571,4004,3490,58558,3065,1649,2544,467,1701512,4,'1512,1512,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721512,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1512,Setúbal,M,2499,2017,3317,2993,3305,4910,2773,4006,5373,4204,3277,3898,4501,4449,4192,64938,3295,2292,3185,452,1701512,4,'1512,1512,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1721512,311,ARRÁBIDA,ACeS Arrábida,13,Lisboa e Vale do Tejo
1111,Sintra,H,2790,7499,12124,11770,11337,13683,9262,7743,14828,12440,10439,11934,10333,13881,8710,181792,11487,3778,6064,1690,1701111,4,'1111,1111,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711111,306,SINTRA,ACeS Sintra,13,Lisboa e Vale do Tejo
1111,Sintra,M,5681,7194,12076,12161,11086,15553,8985,9918,16897,14252,10189,13138,12248,16272,10861,203814,12318,5664,7676,1645,1701111,4,'1111,1111,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711111,306,SINTRA,ACeS Sintra,13,Lisboa e Vale do Tejo
1111,Sintra,HM,8471,14693,24200,23931,22423,29236,18247,17661,31725,26692,20628,25072,22581,30153,19571,385606,23805,9442,13740,3335,1701111,4,'1111,1111,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711111,306,SINTRA,ACeS Sintra,13,Lisboa e Vale do Tejo
1114,Vila Franca de Xira,H,984,2714,3728,3728,3918,5603,3565,3098,5590,4063,3921,4677,3839,4599,3509,65678,3950,1436,2117,639,1701114,4,'1114,1114,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711114,308,ESTUÁRIO DO TEJO,ACeS Estuário do Tejo,13,Lisboa e Vale do Tejo
1114,Vila Franca de Xira,M,1783,2598,3747,3748,3834,6179,3256,3504,6184,4838,3659,5041,4614,5071,4248,71851,4234,2003,2742,568,1701114,4,'1114,1114,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711114,308,ESTUÁRIO DO TEJO,ACeS Estuário do Tejo,13,Lisboa e Vale do Tejo
1114,Vila Franca de Xira,HM,2767,5312,7475,7476,7752,11782,6821,6602,11774,8901,7580,9718,8453,9670,7757,137529,8184,3439,4859,1207,1701114,4,'1114,1114,170,Área Metropolitana de Lisboa,'17,Área Metropolitana de Lisboa,'1,Continente,PT,Portugal,TRUE,Total,1711114,308,ESTUÁRIO DO TEJO,ACeS Estuário do Tejo,13,Lisboa e Vale do Tejo
1501,Alcácer do Sal,HM,535,247,473,416,523,738,407,860,798,777,511,610,952,676,887,11112,458,563,612,69,1811501,4,'1501,1501,181,Alentejo Litoral,'18,Alentejo,'1,Continente,PT,Portugal,TRUE,Total,1811501,404,LITORAL ALENTEJANO,ULS Litoral Alentejano,14,Alentejo
